Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,16-Oct-25,28-Oct-25,PE,24250,8.25,12.7,7.45,9.55,8.05,9.55,4902,89193.83,38.7,86550,-36975,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,27050,-,-,-,2082.85,-,1415.5,-,-,-,-,-,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26500,1004.15,1004.15,804.35,845.1,857.05,845.1,2073,42577.72,1376.85,555150,-450,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23050,3.4,7.95,2.5,3.75,7.95,3.75,456,7884.44,1.34,31800,-6825,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23550,4.55,7.4,3.6,4.95,3.65,4.95,799,14115.64,3.3,17100,-3075,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26050,550,550,399.3,426.9,430.35,426.9,69,1370.88,22.79,2100,225,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26400,905.95,905.95,712.7,741.4,755.9,741.4,193,3941.28,119.88,14025,-5475,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23500,4.25,7.15,3.25,4.45,3.45,4.45,29529,520567.55,118.92,1849650,-53475,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23950,7.1,9.8,5.6,6.7,5.65,6.7,4227,75951.4,23.91,93075,-19575,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26750,1100,1100,1100,1100,1100,1100,1,20.89,0.83,1050,-75,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25050,52.7,52.7,31.85,34.05,33.2,34.05,31001,583359.52,928.23,770325,449775,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,22650,2.4,5.1,2.3,2.8,3.05,2.8,1009,17142.87,2.48,25875,-20475,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24950,38.9,38.9,25.25,27.15,25.5,27.15,18917,354442.98,458.62,432300,120225,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25550,192.55,192.55,112.65,123.9,126.5,123.9,32948,634781.65,3415.6,376800,315225,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24700,21.95,22.55,15.1,17.45,15.1,17.45,54187,1004629.91,815.74,2102175,-217275,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25850,393.9,393.9,248.7,275.65,281,275.65,2954,57872.88,602.21,34050,25650,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26300,812.55,812.55,620,651.25,664.95,651.25,426,8625.35,222.5,29400,4650,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23900,8.25,9.1,5,6.2,5,6.2,12283,220238.08,65.31,322425,-63450,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,22800,2.35,5.15,2.15,2.5,2.9,2.5,12176,208236.47,26.87,574425,66150,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26450,768,768,768,768,768,838.1,1,20.41,0.57,2100,-75,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25500,180,180,98,107.3,110.7,107.3,242672,4664018.14,22916.14,5041125,2786700,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,22750,2.7,5.25,1.95,2.4,2.4,2.4,570,9726.85,1.23,8175,-7875,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25900,424.2,434.75,280.6,307.1,317.25,307.1,6114,120252.1,1487.65,173925,138825,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23600,4.05,7.65,3.5,4.65,3.5,4.65,6524,115501.81,27.01,147000,-30375,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24100,9.2,11.15,6.15,7.5,7.25,7.5,20335,367690.52,135.4,462675,-17850,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26650,-,-,-,1210.95,1211.05,1025.35,-,-,-,1125,-,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24200,9.9,12.05,7.1,8.55,8.5,8.55,28554,518464.27,209.17,644925,-194100,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25700,280,283.6,169.05,187.2,192.85,187.2,52153,1013002.05,7752.98,965850,717450,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26600,1095.9,1095.9,910,929.8,958.85,929.8,138,2850.27,97.17,13500,5325,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26800,1250,1250,1102.1,1144.25,1168.65,1144.25,55,1153.04,47.54,18825,1575,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23350,4,6.5,2.75,3.8,3.3,3.8,766,13417.14,2.56,38475,-4875,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25750,308.15,314.6,192.75,213.6,219.15,213.6,9642,187810.07,1598.94,123525,109650,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,27000,1524.05,1524.05,1300,1342.9,1354.55,1342.9,1286,27368.07,1326.57,815925,-28575,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26200,695,707.85,523.35,560.45,565.5,560.45,732,14712.66,328.86,95325,-11850,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24150,12,12,6.65,8.6,6.65,8.6,3453,62567.23,24.77,79425,-2850,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23850,6.35,9.05,5,5.85,5,5.85,2099,37556.68,10.82,59025,-24525,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24650,20,20.4,12.85,15.45,12.85,15.45,7791,144143.28,107.17,209100,41775,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25600,222.3,222.3,128.85,142.75,147,142.75,102725,1984279.82,11959.82,1635225,1325475,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26150,602.9,614.45,479.9,504.25,516.65,504.25,67,1339.94,25.9,4725,1575,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25800,349.45,351.85,219.6,242.2,246.3,242.2,19917,389313.47,3919.52,410400,151050,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26850,1172.35,1172.35,1172.35,1172.35,1172.35,1172.35,1,21.02,0.88,225,-,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23650,5.45,7.85,4.1,5.25,6.95,5.25,943,16730.66,4.2,26550,-9750,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,27000,1310,1310,1285.8,1285.8,1285.8,1345.8,12,254.69,11.69,900,825,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,26750,-,-,-,1498.55,-,1109.95,-,-,-,-,-,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,25450,182.9,184.75,125.75,134.3,135,134.3,2004,38479.24,227.89,42075,30300,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,23100,6.1,7.55,5.1,5.15,5.1,5.15,52,901.13,0.23,3150,1350,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,25500,202.9,204.8,138.95,148.6,151.15,148.6,7869,151459.43,964.8,181200,113625,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,24400,24,24,16.8,19.8,18.05,19.8,1459,26723.22,23.52,31725,525,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,26350,-,-,-,1173.1,-,758.5,-,-,-,-,-,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,25850,291,305.45,285.5,300.4,302.8,300.4,37,725.48,8.14,2325,2325,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,26500,872,872,785,820.3,825.15,820.3,8,164.02,5.02,600,450,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,23450,-,-,-,75.5,75.5,0.15,-,-,-,75,-,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,24600,30.05,44.55,23.5,26.3,23.5,26.3,2213,40878.37,48.52,65025,-7275,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,26250,595,595,595,595,595,678.05,1,20.13,0.44,150,75,25585.3
NIFTY,16-Oct-25,04-Nov-25,PE,23600,8.3,11,8.3,9.5,8.35,9.5,76,1345.72,0.52,7050,2475,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26700,-,-,-,1405.45,1405.45,1097.95,-,-,-,75,-,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,22950,1.3,3.2,1.1,1.65,1.25,1.65,53618,922981.42,81.59,126075,7050,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23200,1.5,3.55,1.45,1.95,1.45,1.95,113777,1979920.43,200.63,1277925,780225,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26900,-,-,-,1604.85,1604.85,1297.75,-,-,-,75,-,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23750,2.25,4.55,1.65,2.3,1.7,2.3,47755,850741.56,105.62,146625,-50925,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25200,35.25,35.25,12.5,14.3,12.85,14.3,1127926,21335715.41,17914.01,8966400,-245925,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24600,5.4,7.25,3.25,4.35,3.45,4.35,412052,7604028,1668.6,3179100,211500,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25400,70,81.95,30.25,32.75,32.3,32.75,2703869,51615895.31,107190.86,9848475,5649825,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23050,1.25,3.3,1.05,1.65,1.05,1.65,41614,719469.02,67,149400,86400,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25050,20,20,7.15,8.8,7.35,8.8,379926,7141331.65,3471.93,2610450,-1619475,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23700,2.5,4.35,1.6,2.15,1.65,2.15,139256,2475574.46,299.06,1346550,-14250,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25850,383.45,396.85,226.5,253.2,259.35,253.2,14442,282902.72,2908.44,63525,53250,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26550,-,-,-,1267.35,1267.35,948.3,-,-,-,300,-,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24300,3.5,5.85,2.5,3.55,2.65,3.55,325379,5931025.68,993.4,4068450,740325,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24350,3.7,6.1,2.7,3.5,2.75,3.5,100089,1828192.12,316.76,1476450,-236700,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,27100,1508.05,1508.05,1508.05,1508.05,1508.05,1508.05,1,21.46,1.14,75,-,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23500,1.8,3.9,1.5,1.95,1.5,1.95,297127,5237430.33,566.96,3824400,929625,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26150,692.45,692.5,512.45,540.65,550.65,540.65,273,5470.88,116.67,6975,6450,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25300,39,52,19.9,21.4,20.05,21.4,1592236,30250895.86,38217.76,10900725,850500,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23900,3.1,4.8,1.8,2.55,2,2.55,121674,2181296.34,289.89,1281600,-153900,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26200,722.25,736.1,556.95,590.85,597.2,590.85,582,11705.68,269.38,15375,3675,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25150,23,34.6,10.3,12.05,10.45,12.05,553762,10452607.59,7271.86,3796050,-195525,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23000,1.5,3.3,1.25,1.75,1.4,1.75,259591,4478363.09,418.34,3449175,859050,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24400,14.7,14.9,9.25,10.8,9.7,10.8,38551,705846.36,363.06,689400,-199050,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26950,-,-,-,1624.05,1624.05,1316.85,-,-,-,1500,-,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26350,840,840,668,685.25,703,685.25,38,772.18,21.2,4350,-300,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23250,3.25,8,2.75,3.4,3.85,3.4,576,10045.91,1.91,10050,-525,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24050,7.95,10.7,5.95,8.05,6.3,8.05,2559,46174.45,16.49,83400,-12675,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25300,106.95,110.3,58.55,62.35,63.55,62.35,150336,2861045.35,8419.75,2682225,474900,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24800,25,29.2,17.85,20.45,17.85,20.45,89277,1662156.52,1604.32,3526800,75225,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25650,241,248.1,147.6,163.1,166.1,163.1,18686,361894.59,2422.66,228675,191925,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23450,5.7,6.45,3.45,4.4,4.4,4.4,722,12700.81,2.63,29250,-2250,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24550,19.55,19.55,11.7,13.7,11.7,13.7,6905,127220.59,82.28,162750,8925,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,22700,2.2,4.9,2.1,2.35,2.25,2.35,5618,95658.99,12.54,155250,-45975,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23150,3.1,6.1,2.35,3.45,2.35,3.45,1022,17747.58,3.11,34350,-900,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24600,19,19.05,12.75,14.85,13,14.85,53628,990129.7,693.1,1942425,76425,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23000,2.65,5.5,2.6,3.15,2.9,3.15,27480,474106.35,76.35,1910325,-399750,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26550,1010,1010,875.35,875.35,875.35,930.75,4,82.58,2.93,1125,-150,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23800,6.25,8.45,4.4,5.75,4.4,5.75,17174,306639.31,83.41,685200,-114150,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23200,3.2,6.3,3,3.65,3.15,3.65,5086,88513.13,16.73,308175,-39600,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,22850,2.7,5.7,2.05,2.75,4,2.75,804,13780.68,2.13,8025,-15675,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26000,554,554,353.5,385.5,390.4,385.5,19956,395517.96,6375.96,1275750,61050,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25450,167,167,85.9,93.65,97.15,93.65,50377,965860.37,4289.38,588600,334575,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23300,5.9,6.65,2.7,4.05,5.75,4.05,4916,85925,17.9,194400,1200,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24750,16.55,25.25,16.55,18.65,17.4,18.65,24563,456363.2,412.51,613350,204000,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24450,21.85,21.85,9.7,11.8,9.7,11.8,7948,145829.05,82.6,162450,4125,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26250,705,705.1,573.8,592.85,607.4,592.85,39,785.47,17.66,5400,525,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25250,82.8,83,52.1,54.75,54.8,54.75,31562,599246.77,1541.39,617925,11850,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,22900,2.75,5.2,2.15,2.7,2.2,2.7,3988,68504.21,10.31,89175,15975,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25100,62.2,62.2,36.25,38.05,37,38.05,95849,1807691.24,3333.82,1965075,-1341225,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26900,1350,1350,1205,1221.85,1242,1221.85,5,105.65,4.78,3600,150,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25150,60.05,63.6,41.05,42.8,41.3,42.8,21463,405670.02,824.18,422400,-67650,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25950,400.65,400.75,317.05,346,353.8,346,347,6843.32,89.83,7875,3975,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24000,10.2,10.25,5.9,7.2,5.95,7.2,67166,1209399.48,411.48,3316425,-56700,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,26700,1150,1155,1015,1026.3,1048,1026.3,22,457.74,17.19,8325,675,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24350,13.85,15,8.1,9.95,8.1,9.95,7804,142589.17,68.62,122700,-90450,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23400,5.1,6.9,3,4.4,3.15,4.4,6381,112010.25,23.7,179400,-92700,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23700,5.8,8,4,5.4,4.05,5.4,10505,186775.85,49.48,282750,-29775,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,24900,39.9,39.9,22.7,24.85,23,24.85,66729,1247647.43,1483.36,1876350,-169800,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23100,3.55,7.5,2.15,3.3,7.5,3.3,2014,34898.61,6.06,75375,-10875,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,22600,2.55,4.65,2.25,2.75,2.9,2.75,19595,332184.14,48.89,1869000,-103500,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,27150,-,-,-,1710,1710.85,1514.6,-,-,-,4875,-,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,25350,134.6,134.6,66.15,71.4,73.05,71.4,39359,750874.28,2561.29,418950,78075,25585.3
NIFTY,16-Oct-25,28-Oct-25,PE,23750,6.95,8.9,4.15,5.45,4.15,5.45,1534,27331.24,6.87,49050,750,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24250,4.3,5.65,2.3,3.1,2.45,3.1,75574,1374716.79,214.66,941625,-212025,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23350,2.5,3.75,1.4,2,1.65,2,42754,748810.43,81,126225,13125,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24000,2.9,5.1,2.05,2.75,2.2,2.75,549498,9892374.31,1410.31,8093775,1234950,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24200,3.7,5.45,2.3,3.15,2.65,3.15,300344,5452087.23,843.63,2834325,-1127625,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26850,1281,1281,1260,1260,1260,1247.8,3,63.26,2.85,300,-150,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23250,2.2,3.65,1.3,1.75,1.5,1.75,35782,624012.03,63.41,117075,-70125,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25450,95.35,104,36.85,41.55,41.8,41.55,2078382,39773509.38,102392.96,5040075,4126800,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24150,2.9,5.4,2.15,2.95,2.4,2.95,49624,898950.43,135.73,384450,9975,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25650,219.35,220.3,93.35,109.65,115.25,109.65,425536,8226145.47,39896.67,1294350,1239750,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24100,3.25,5.25,2.05,2.95,2.05,2.95,148237,2679775.06,391.29,1285950,-451500,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25950,484.9,494.9,315.05,345.65,352.1,345.65,2756,54400.73,762.08,38925,35700,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25550,159.35,159.35,57.65,67.95,70.65,67.95,1298599,24968438.34,84035,3483525,3207600,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23600,2.9,4.2,1.5,2.1,1.65,2.1,100723,1783005.99,208.89,712875,-265425,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26350,-,-,-,1057.55,1057.55,749.9,-,-,-,75,-,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24450,4.6,6.45,2.75,3.85,2.8,3.85,88244,1618481.39,307.04,687150,1800,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24950,11.85,11.85,5.5,7.15,5.7,7.15,312230,5844820.72,2216.84,1985175,-814050,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24400,4.85,6.15,2.45,3.5,2.7,3.5,319991,5856877.09,1041.79,4021725,939825,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26250,666,666,646.65,656.35,646.65,656.35,2,40.36,0.98,75,-,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26450,-,-,-,1158.15,1158.15,848.8,-,-,-,75,-,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26100,640,641,457.35,494.6,498.4,494.6,1305,26066.01,520.63,15675,6975,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24700,6,7.9,3.45,4.65,3.8,4.65,474007,8783119.81,2140.14,5286900,1158150,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26400,926,935,760.4,786.85,792.5,786.85,124,2532.06,76.86,2325,525,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,27000,1442.35,1442.35,1352.8,1388,1390,1388,23,489.57,23.82,1725,1425,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24850,7.2,9.45,4.3,5.9,4.7,5.9,299584,5585201.97,1705.17,2533125,-1311000,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24500,4.35,6.8,3.05,4.1,3.2,4.1,843512,15502642.17,3109.17,11840400,5119875,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23100,1.35,3.4,1.25,1.8,1.4,1.8,101182,1753147.31,169.16,1182375,822600,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24650,6.05,7.6,3.3,4.4,3.65,4.4,194867,3603436.72,833.06,1274850,-77175,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24750,10.1,10.1,3.55,4.9,3.85,4.9,272437,5058404.52,1292.71,3138825,-742200,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25500,115,134,45.85,52.95,54.55,52.95,2933021,56261001.11,166974.48,10156200,8462925,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,27050,-,-,-,1754.25,1754.25,1447.65,-,-,-,75,-,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23300,1.7,3.7,1.4,1.9,1.4,1.9,98085,1714221.51,186.13,439875,-259200,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25350,67,67,24.6,26.15,25.2,26.15,1143052,21766871.31,34595.16,4605075,902100,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,22900,1.25,3.15,1.1,1.6,1.25,1.6,190856,3278241.67,289.87,2256150,302250,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26600,-,-,-,1196.4,1196.4,998.15,-,-,-,150,-,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25800,363.9,363.9,185.05,211.45,219,211.45,93091,1817683.37,16372.52,310950,271725,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23850,2.6,4.7,1.7,2.5,1.95,2.5,49717,889429.25,116.41,277950,-160575,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25250,52.6,52.6,15.75,17.6,16,17.6,728041,13801376.79,14100.35,5331075,-205575,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26050,562,585,410.85,441.95,447.55,441.95,1044,20763.99,366.84,9675,7500,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25700,275,275.8,119,139.05,145.65,139.05,372154,7217446.54,44178.19,1275450,1039125,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26500,1007.2,1007.8,857.05,885.1,895,885.1,814,16751.42,573.17,20775,17475,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25100,24.9,24.9,8.4,10.05,8.65,10.05,775326,14603917.07,8405.12,6563025,462525,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26300,805,813.3,656.55,692.6,703.2,692.6,186,3768.25,99.4,5400,1950,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24900,9.95,10.8,4.85,6.25,5,6.25,528055,9864682.34,3255.22,4520400,356175,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24800,7.4,8.9,4.05,5.5,4.25,5.5,539763,10042380.27,2788.47,5116425,420375,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23650,3.1,4.3,1.5,2.2,1.7,2.2,52820,937006.38,111.63,129075,-84900,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23800,2.45,4.55,1.75,2.35,1.8,2.35,157554,2812681.68,342.78,1927650,16575,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26800,-,-,-,1635.75,1635.75,1197.85,-,-,-,375,-,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,27150,1623.3,1623.3,1560,1574.95,1574.95,1547.6,15,323.18,17.74,7425,-300,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,22850,1.1,3.1,1.1,1.6,1.3,1.6,217095,3720779.26,313.7,4688550,1363650,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24050,2.9,5.2,2.1,2.85,2.2,2.85,47695,860419.52,120.96,329850,94350,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26650,1012.6,1018.7,1010,1010,1010,1048.05,3,62.24,2.28,150,75,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25600,195,195,73.1,86.65,91.15,86.65,1506550,29042613.8,116853.8,5908950,5456400,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25900,441.85,448.2,269.2,297.65,304.55,297.65,19410,381788.09,4748.84,135075,109500,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23400,1.75,3.8,1.3,1.95,1.35,1.95,83826,1471306.72,160.42,315375,-104100,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23450,2.45,3.85,1.35,2,1.6,2,49079,863273.46,96.55,85425,-13875,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26000,547.5,547.5,362.1,394,399,394,18899,374527.79,5997.29,477525,349050,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26750,-,-,-,1465.8,1465.8,1147.9,-,-,-,225,-,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23950,2.45,4.95,1.85,2.6,2.05,2.6,48532,871876.61,120.56,125475,-92850,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23150,1.85,3.45,1.4,1.8,1.55,1.8,16853,292637.55,27.34,109875,63900,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,23550,3.3,4.15,1.55,2.15,1.6,2.15,67485,1192094.99,141.18,289350,132600,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25750,297.3,307.15,150.3,173,180.15,173,71634,1393707.79,10276.17,248925,232125,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,24550,4,7,3,4.25,3.4,4.25,141191,2600226.28,546.99,1060650,22425,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,25000,14.65,14.65,6.1,7.8,6.35,7.8,821842,15415890.81,6353.31,8971125,1815075,25585.3
NIFTY,16-Oct-25,20-Oct-25,PE,26950,-,-,-,1649.2,1649.2,1347.75,-,-,-,75,-,25585.3
NIFTY,17-Oct-25,24-Dec-29,CE,30000,-,-,-,3681,3681,3736.05,-,-,-,7950,-,25709.85
NIFTY,17-Oct-25,25-Jun-30,CE,20000,-,-,-,11072.4,-,10495.9,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,25-Jun-30,CE,21000,-,-,-,10421.65,-,9767.9,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,25-Jun-30,CE,27000,-,-,-,6972.5,-,5833,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,25-Jun-30,CE,23000,-,-,-,9179.65,-,8360.3,-,-,-,-,-,25709.85
NIFTY,17-Oct-25,25-Jun-30,CE,31000,-,-,-,5167.8,-,3821.35,-,-,-,-,-,25709.85
