ExpiryDate,OptionType,StrikePrice,OpenInterest,ChangeInOI,LTP,IV,OpenInterest_prev,IV_prev,OI_Daily_Change,IV_Daily_Change,date
20-Oct-2025,Put,24300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24300,207.0,45.0,865.0,9.53,207.0,9.53,0.0,0.0,2025-09-26
28-Oct-2025,Put,24300,10417.0,2809.0,73.9,11.48,10417.0,11.48,0.0,0.0,2025-09-26
04-Nov-2025,Put,24300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24300,12.0,-1.0,1049.95,8.17,12.0,8.17,0.0,0.0,2025-09-26
25-Nov-2025,Put,24300,3127.0,-7.0,140.65,12.25,3127.0,12.25,0.0,0.0,2025-09-26
30-Sep-2025,Call,24350,148.0,24.0,617.1,17.28,148.0,17.28,0.0,0.0,2025-09-26
30-Sep-2025,Put,24350,14954.0,2474.0,4.6,11.32,14954.0,11.32,0.0,0.0,2025-09-26
07-Oct-2025,Call,24350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
07-Oct-2025,Put,24350,889.0,490.0,21.15,10.81,889.0,10.81,0.0,0.0,2025-09-26
14-Oct-2025,Call,24350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,24350,184.0,90.0,40.8,10.91,184.0,10.91,0.0,0.0,2025-09-26
20-Oct-2025,Call,24350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24350,19.0,0.0,863.0,11.8,19.0,11.8,0.0,0.0,2025-09-26
28-Oct-2025,Put,24350,517.0,-7.0,83.8,11.54,517.0,11.54,0.0,0.0,2025-09-26
04-Nov-2025,Put,24350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24350,4.0,0.0,1195.05,0.0,4.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,24350,2.0,0.0,262.5,0.0,2.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,24400,755.0,93.0,566.0,16.02,755.0,16.02,0.0,0.0,2025-09-26
30-Sep-2025,Put,24400,40769.0,8997.0,5.55,10.89,40769.0,10.89,0.0,0.0,2025-09-26
07-Oct-2025,Call,24400,24.0,16.0,623.2,12.1,24.0,12.1,0.0,0.0,2025-09-26
07-Oct-2025,Put,24400,3966.0,243.0,24.6,10.6,3966.0,10.6,0.0,0.0,2025-09-26
14-Oct-2025,Call,24400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,24400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,24400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24400,243.0,28.0,780.0,9.55,243.0,9.55,0.0,0.0,2025-09-26
28-Oct-2025,Put,24400,5412.0,99.0,89.15,11.33,5412.0,11.33,0.0,0.0,2025-09-26
04-Nov-2025,Put,24400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24400,9.0,2.0,1011.9,10.16,9.0,10.16,0.0,0.0,2025-09-26
25-Nov-2025,Put,24400,2875.0,100.0,156.55,12.05,2875.0,12.05,0.0,0.0,2025-09-26
30-Sep-2025,Call,24450,285.0,67.0,520.0,15.58,285.0,15.58,0.0,0.0,2025-09-26
30-Sep-2025,Put,24450,13785.0,2635.0,6.45,10.37,13785.0,10.37,0.0,0.0,2025-09-26
07-Oct-2025,Call,24450,2.0,2.0,571.35,11.18,2.0,11.18,0.0,0.0,2025-09-26
07-Oct-2025,Put,24450,1776.0,304.0,28.95,10.42,1776.0,10.42,0.0,0.0,2025-09-26
14-Oct-2025,Call,24450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,24450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,24450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24450,35.0,5.0,780.7,11.63,35.0,11.63,0.0,0.0,2025-09-26
28-Oct-2025,Put,24450,592.0,36.0,99.0,11.31,592.0,11.31,0.0,0.0,2025-09-26
04-Nov-2025,Put,24450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24450,3.0,0.0,911.65,0.0,3.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,24450,10.0,0.0,245.15,0.0,10.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,24500,18917.0,761.0,468.7,14.26,18917.0,14.26,0.0,0.0,2025-09-26
30-Sep-2025,Put,24500,109204.0,10432.0,8.15,10.0,109204.0,10.0,0.0,0.0,2025-09-26
07-Oct-2025,Call,24500,1160.0,588.0,520.05,10.32,1160.0,10.32,0.0,0.0,2025-09-26
07-Oct-2025,Put,24500,11002.0,2868.0,32.9,10.13,11002.0,10.13,0.0,0.0,2025-09-26
14-Oct-2025,Call,24500,35.0,24.0,592.1,10.56,35.0,10.56,0.0,0.0,2025-09-26
14-Oct-2025,Put,24500,1819.0,338.0,56.2,10.3,1819.0,10.3,0.0,0.0,2025-09-26
20-Oct-2025,Call,24500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24500,216.0,53.0,84.0,10.99,216.0,10.99,0.0,0.0,2025-09-26
28-Oct-2025,Call,24500,4979.0,951.0,688.35,9.05,4979.0,9.05,0.0,0.0,2025-09-26
28-Oct-2025,Put,24500,25021.0,-811.0,109.0,11.26,25021.0,11.26,0.0,0.0,2025-09-26
04-Nov-2025,Call,24500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
04-Nov-2025,Put,24500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24500,516.0,19.0,893.0,8.68,516.0,8.68,0.0,0.0,2025-09-26
25-Nov-2025,Put,24500,7535.0,311.0,179.25,12.0,7535.0,12.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,24550,569.0,-543.0,422.0,13.61,569.0,13.61,0.0,0.0,2025-09-26
30-Sep-2025,Put,24550,25017.0,8977.0,10.05,9.56,25017.0,9.56,0.0,0.0,2025-09-26
07-Oct-2025,Call,24550,5.0,3.0,496.7,11.84,5.0,11.84,0.0,0.0,2025-09-26
07-Oct-2025,Put,24550,1041.0,267.0,38.1,9.89,1041.0,9.89,0.0,0.0,2025-09-26
14-Oct-2025,Call,24550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,24550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,24550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24550,83.0,19.0,662.35,9.73,83.0,9.73,0.0,0.0,2025-09-26
28-Oct-2025,Put,24550,720.0,15.0,118.4,11.15,720.0,11.15,0.0,0.0,2025-09-26
04-Nov-2025,Call,24550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24550,11.0,0.0,1027.15,0.0,11.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,24550,83.0,-2.0,178.45,11.58,83.0,11.58,0.0,0.0,2025-09-26
30-Sep-2025,Call,24600,7694.0,2469.0,373.6,12.64,7694.0,12.64,0.0,0.0,2025-09-26
30-Sep-2025,Put,24600,71074.0,19653.0,12.75,9.17,71074.0,9.17,0.0,0.0,2025-09-26
07-Oct-2025,Call,24600,730.0,189.0,449.0,11.18,730.0,11.18,0.0,0.0,2025-09-26
07-Oct-2025,Put,24600,6748.0,1119.0,45.8,9.79,6748.0,9.79,0.0,0.0,2025-09-26
14-Oct-2025,Call,24600,290.0,290.0,512.9,10.52,290.0,10.52,0.0,0.0,2025-09-26
14-Oct-2025,Put,24600,815.0,419.0,73.35,10.1,815.0,10.1,0.0,0.0,2025-09-26
20-Oct-2025,Call,24600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24600,1046.0,361.0,622.2,9.65,1046.0,9.65,0.0,0.0,2025-09-26
28-Oct-2025,Put,24600,5681.0,335.0,129.0,11.06,5681.0,11.06,0.0,0.0,2025-09-26
04-Nov-2025,Call,24600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
04-Nov-2025,Put,24600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24600,43.0,-70.0,824.45,9.04,43.0,9.04,0.0,0.0,2025-09-26
25-Nov-2025,Put,24600,2212.0,289.0,204.95,11.97,2212.0,11.97,0.0,0.0,2025-09-26
30-Sep-2025,Call,24650,868.0,253.0,329.0,12.1,868.0,12.1,0.0,0.0,2025-09-26
30-Sep-2025,Put,24650,29054.0,3485.0,16.65,8.83,29054.0,8.83,0.0,0.0,2025-09-26
07-Oct-2025,Call,24650,46.0,36.0,404.7,10.73,46.0,10.73,0.0,0.0,2025-09-26
07-Oct-2025,Put,24650,2075.0,712.0,52.5,9.51,2075.0,9.51,0.0,0.0,2025-09-26
14-Oct-2025,Call,24650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
14-Oct-2025,Put,24650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,24650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24650,55.0,-8.0,589.2,9.83,55.0,9.83,0.0,0.0,2025-09-26
28-Oct-2025,Put,24650,514.0,16.0,142.3,11.05,514.0,11.05,0.0,0.0,2025-09-26
04-Nov-2025,Call,24650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24650,1.0,-1.0,820.0,10.1,1.0,10.1,0.0,0.0,2025-09-26
25-Nov-2025,Put,24650,5.0,0.0,328.85,0.0,5.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,24700,18371.0,2235.0,282.2,11.18,18371.0,11.18,0.0,0.0,2025-09-26
30-Sep-2025,Put,24700,77688.0,5750.0,22.1,8.54,77688.0,8.54,0.0,0.0,2025-09-26
07-Oct-2025,Call,24700,845.0,627.0,365.25,10.55,845.0,10.55,0.0,0.0,2025-09-26
07-Oct-2025,Put,24700,9752.0,5681.0,62.6,9.4,9752.0,9.4,0.0,0.0,2025-09-26
14-Oct-2025,Call,24700,133.0,121.0,432.5,10.14,133.0,10.14,0.0,0.0,2025-09-26
14-Oct-2025,Put,24700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Call,24700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24700,1062.0,-3.0,545.0,9.5,1062.0,9.5,0.0,0.0,2025-09-26
28-Oct-2025,Put,24700,8959.0,1854.0,156.0,11.01,8959.0,11.01,0.0,0.0,2025-09-26
04-Nov-2025,Call,24700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
04-Nov-2025,Put,24700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24700,50.0,-8.0,753.15,9.16,50.0,9.16,0.0,0.0,2025-09-26
25-Nov-2025,Put,24700,1647.0,73.0,230.1,11.85,1647.0,11.85,0.0,0.0,2025-09-26
30-Sep-2025,Call,24750,2669.0,1333.0,239.85,10.64,2669.0,10.64,0.0,0.0,2025-09-26
30-Sep-2025,Put,24750,34608.0,11143.0,29.3,8.23,34608.0,8.23,0.0,0.0,2025-09-26
07-Oct-2025,Call,24750,171.0,155.0,327.9,10.41,171.0,10.41,0.0,0.0,2025-09-26
07-Oct-2025,Put,24750,2194.0,520.0,73.5,9.23,2194.0,9.23,0.0,0.0,2025-09-26
14-Oct-2025,Call,24750,51.0,51.0,393.75,9.95,51.0,9.95,0.0,0.0,2025-09-26
14-Oct-2025,Put,24750,272.0,138.0,112.0,10.03,272.0,10.03,0.0,0.0,2025-09-26
20-Oct-2025,Call,24750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Oct-2025,Call,24750,256.0,13.0,504.0,9.27,256.0,9.27,0.0,0.0,2025-09-26
28-Oct-2025,Put,24750,727.0,82.0,168.0,10.87,727.0,10.87,0.0,0.0,2025-09-26
04-Nov-2025,Call,24750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
04-Nov-2025,Put,24750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24750,8.0,0.0,839.2,0.0,8.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,24750,95.0,10.0,243.0,11.77,95.0,11.77,0.0,0.0,2025-09-26
30-Sep-2025,Call,24800,24862.0,10665.0,198.75,10.04,24862.0,10.04,0.0,0.0,2025-09-26
30-Sep-2025,Put,24800,104098.0,30839.0,39.4,8.0,104098.0,8.0,0.0,0.0,2025-09-26
07-Oct-2025,Call,24800,3009.0,1979.0,285.05,9.84,3009.0,9.84,0.0,0.0,2025-09-26
07-Oct-2025,Put,24800,12060.0,2809.0,86.0,9.05,12060.0,9.05,0.0,0.0,2025-09-26
14-Oct-2025,Call,24800,178.0,178.0,359.6,9.91,178.0,9.91,0.0,0.0,2025-09-26
14-Oct-2025,Put,24800,1209.0,413.0,125.7,9.9,1209.0,9.9,0.0,0.0,2025-09-26
20-Oct-2025,Call,24800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24800,111.0,111.0,155.4,10.47,111.0,10.47,0.0,0.0,2025-09-26
28-Oct-2025,Call,24800,2625.0,782.0,472.0,9.36,2625.0,9.36,0.0,0.0,2025-09-26
28-Oct-2025,Put,24800,13237.0,3637.0,185.8,10.91,13237.0,10.91,0.0,0.0,2025-09-26
04-Nov-2025,Call,24800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
04-Nov-2025,Put,24800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24800,215.0,8.0,680.0,9.1,215.0,9.1,0.0,0.0,2025-09-26
25-Nov-2025,Put,24800,1589.0,94.0,261.75,11.84,1589.0,11.84,0.0,0.0,2025-09-26
30-Sep-2025,Call,24850,11316.0,9711.0,162.1,9.66,11316.0,9.66,0.0,0.0,2025-09-26
30-Sep-2025,Put,24850,40283.0,9813.0,52.5,7.76,40283.0,7.76,0.0,0.0,2025-09-26
07-Oct-2025,Call,24850,680.0,624.0,253.0,9.82,680.0,9.82,0.0,0.0,2025-09-26
07-Oct-2025,Put,24850,2372.0,242.0,101.15,8.92,2372.0,8.92,0.0,0.0,2025-09-26
14-Oct-2025,Call,24850,68.0,68.0,326.1,9.84,68.0,9.84,0.0,0.0,2025-09-26
14-Oct-2025,Put,24850,151.0,-3.0,143.15,9.88,151.0,9.88,0.0,0.0,2025-09-26
20-Oct-2025,Call,24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,24850,31.0,28.0,171.0,10.37,31.0,10.37,0.0,0.0,2025-09-26
28-Oct-2025,Call,24850,139.0,49.0,445.7,9.6,139.0,9.6,0.0,0.0,2025-09-26
28-Oct-2025,Put,24850,602.0,-68.0,200.6,10.8,602.0,10.8,0.0,0.0,2025-09-26
04-Nov-2025,Call,24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
04-Nov-2025,Put,24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24850,14.0,0.0,800.0,0.0,14.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Put,24850,73.0,4.0,267.0,11.52,73.0,11.52,0.0,0.0,2025-09-26
30-Sep-2025,Call,24900,59086.0,39909.0,129.3,9.36,59086.0,9.36,0.0,0.0,2025-09-26
30-Sep-2025,Put,24900,113097.0,34419.0,68.7,7.47,113097.0,7.47,0.0,0.0,2025-09-26
07-Oct-2025,Call,24900,4778.0,3074.0,220.55,9.67,4778.0,9.67,0.0,0.0,2025-09-26
07-Oct-2025,Put,24900,9675.0,3804.0,117.5,8.73,9675.0,8.73,0.0,0.0,2025-09-26
14-Oct-2025,Call,24900,399.0,249.0,291.95,9.66,399.0,9.66,0.0,0.0,2025-09-26
14-Oct-2025,Put,24900,797.0,334.0,158.0,9.67,797.0,9.67,0.0,0.0,2025-09-26
20-Oct-2025,Call,24900,98.0,75.0,350.0,9.77,98.0,9.77,0.0,0.0,2025-09-26
20-Oct-2025,Put,24900,79.0,79.0,186.4,10.21,79.0,10.21,0.0,0.0,2025-09-26
28-Oct-2025,Call,24900,1695.0,667.0,406.0,9.3,1695.0,9.3,0.0,0.0,2025-09-26
28-Oct-2025,Put,24900,5678.0,581.0,218.2,10.75,5678.0,10.75,0.0,0.0,2025-09-26
04-Nov-2025,Call,24900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
04-Nov-2025,Put,24900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24900,198.0,27.0,616.0,9.2,198.0,9.2,0.0,0.0,2025-09-26
25-Nov-2025,Put,24900,587.0,3.0,293.4,11.75,587.0,11.75,0.0,0.0,2025-09-26
30-Sep-2025,Call,24950,50673.0,46714.0,100.25,9.09,50673.0,9.09,0.0,0.0,2025-09-26
30-Sep-2025,Put,24950,37192.0,2094.0,90.1,7.26,37192.0,7.26,0.0,0.0,2025-09-26
07-Oct-2025,Call,24950,2076.0,1754.0,189.05,9.45,2076.0,9.45,0.0,0.0,2025-09-26
07-Oct-2025,Put,24950,2011.0,607.0,139.2,8.71,2011.0,8.71,0.0,0.0,2025-09-26
14-Oct-2025,Call,24950,148.0,124.0,263.85,9.68,148.0,9.68,0.0,0.0,2025-09-26
14-Oct-2025,Put,24950,191.0,88.0,176.55,9.55,191.0,9.55,0.0,0.0,2025-09-26
20-Oct-2025,Call,24950,26.0,24.0,326.3,9.98,26.0,9.98,0.0,0.0,2025-09-26
20-Oct-2025,Put,24950,34.0,24.0,207.65,10.24,34.0,10.24,0.0,0.0,2025-09-26
28-Oct-2025,Call,24950,205.0,78.0,379.3,9.43,205.0,9.43,0.0,0.0,2025-09-26
28-Oct-2025,Put,24950,1129.0,52.0,231.75,10.53,1129.0,10.53,0.0,0.0,2025-09-26
04-Nov-2025,Call,24950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
04-Nov-2025,Put,24950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,24950,13.0,0.0,583.9,9.2,13.0,9.2,0.0,0.0,2025-09-26
25-Nov-2025,Put,24950,115.0,39.0,305.4,11.57,115.0,11.57,0.0,0.0,2025-09-26
30-Sep-2025,Call,25000,223767.0,153546.0,76.1,8.91,223767.0,8.91,0.0,0.0,2025-09-26
30-Sep-2025,Put,25000,124116.0,-18076.0,116.0,7.04,124116.0,7.04,0.0,0.0,2025-09-26
07-Oct-2025,Call,25000,18244.0,13830.0,161.0,9.29,18244.0,9.29,0.0,0.0,2025-09-26
07-Oct-2025,Put,25000,15067.0,5399.0,162.55,8.65,15067.0,8.65,0.0,0.0,2025-09-26
14-Oct-2025,Call,25000,1598.0,1025.0,236.55,9.66,1598.0,9.66,0.0,0.0,2025-09-26
14-Oct-2025,Put,25000,1747.0,371.0,203.0,9.71,1747.0,9.71,0.0,0.0,2025-09-26
20-Oct-2025,Call,25000,540.0,390.0,290.0,9.65,540.0,9.65,0.0,0.0,2025-09-26
20-Oct-2025,Put,25000,387.0,-4.0,227.7,10.16,387.0,10.16,0.0,0.0,2025-09-26
28-Oct-2025,Call,25000,24133.0,4954.0,345.05,9.24,24133.0,9.24,0.0,0.0,2025-09-26
28-Oct-2025,Put,25000,34426.0,818.0,253.7,10.55,34426.0,10.55,0.0,0.0,2025-09-26
04-Nov-2025,Call,25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
04-Nov-2025,Put,25000,1.0,1.0,255.9,10.29,1.0,10.29,0.0,0.0,2025-09-26
25-Nov-2025,Call,25000,6227.0,277.0,554.1,9.24,6227.0,9.24,0.0,0.0,2025-09-26
25-Nov-2025,Put,25000,9164.0,274.0,330.5,11.72,9164.0,11.72,0.0,0.0,2025-09-26
30-Dec-2025,Call,25000,25039.333333333332,557.0,784.0,9.02,25039.333333333332,9.02,0.0,0.0,2025-09-26
30-Dec-2025,Put,25000,45389.0,-1366.0,397.45,12.63,45389.0,12.63,0.0,0.0,2025-09-26
31-Mar-2026,Call,25000,3383.0,111.0,1300.95,7.76,3383.0,7.76,0.0,0.0,2025-09-26
31-Mar-2026,Put,25000,8583.0,234.0,491.9,13.83,8583.0,13.83,0.0,0.0,2025-09-26
30-Jun-2026,Call,25000,22.0,1.0,1750.5,4.51,22.0,4.51,0.0,0.0,2025-09-26
30-Jun-2026,Put,25000,791.0,64.0,578.95,15.1,791.0,15.1,0.0,0.0,2025-09-26
29-Dec-2026,Call,25000,706.6666666666666,8.333333333333334,2575.0,0.0,706.6666666666666,0.0,0.0,0.0,2025-09-26
29-Dec-2026,Put,25000,2508.6666666666665,322.0,804.0,18.16,2508.6666666666665,18.16,0.0,0.0,2025-09-26
29-Jun-2027,Call,25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
29-Jun-2027,Put,25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
28-Dec-2027,Call,25000,2.0,0.0,4575.0,0.0,2.0,0.0,0.0,0.0,2025-09-26
28-Dec-2027,Put,25000,26.0,0.0,1000.0,21.08,26.0,21.08,0.0,0.0,2025-09-26
27-Jun-2028,Put,25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
26-Dec-2028,Call,25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
26-Dec-2028,Put,25000,47.333333333333336,0.0,1050.0,0.0,47.333333333333336,0.0,0.0,0.0,2025-09-26
26-Jun-2029,Put,25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
24-Dec-2029,Put,25000,3.0,0.0,1150.0,0.0,3.0,0.0,0.0,0.0,2025-09-26
25-Jun-2030,Put,25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
30-Sep-2025,Call,25050,109276.0,76706.0,56.85,8.83,109276.0,8.83,0.0,0.0,2025-09-26
30-Sep-2025,Put,25050,25217.0,-19188.0,146.6,6.79,25217.0,6.79,0.0,0.0,2025-09-26
07-Oct-2025,Call,25050,3323.0,2149.0,138.95,9.35,3323.0,9.35,0.0,0.0,2025-09-26
07-Oct-2025,Put,25050,1630.0,-887.0,187.3,8.52,1630.0,8.52,0.0,0.0,2025-09-26
14-Oct-2025,Call,25050,246.0,179.0,209.25,9.56,246.0,9.56,0.0,0.0,2025-09-26
14-Oct-2025,Put,25050,191.0,7.0,222.15,9.46,191.0,9.46,0.0,0.0,2025-09-26
20-Oct-2025,Call,25050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,25050,40.0,30.0,246.25,9.96,40.0,9.96,0.0,0.0,2025-09-26
28-Oct-2025,Call,25050,475.0,150.0,318.0,9.25,475.0,9.25,0.0,0.0,2025-09-26
28-Oct-2025,Put,25050,547.0,9.0,276.2,10.55,547.0,10.55,0.0,0.0,2025-09-26
04-Nov-2025,Call,25050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
04-Nov-2025,Put,25050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
25-Nov-2025,Call,25050,9.0,2.0,525.05,9.28,9.0,9.28,0.0,0.0,2025-09-26
25-Nov-2025,Put,25050,50.0,-13.0,340.15,11.45,50.0,11.45,0.0,0.0,2025-09-26
30-Sep-2025,Call,25100,191081.0,99492.0,42.2,8.86,191081.0,8.86,0.0,0.0,2025-09-26
30-Sep-2025,Put,25100,54161.0,-21992.0,182.0,6.51,54161.0,6.51,0.0,0.0,2025-09-26
07-Oct-2025,Call,25100,18782.0,11931.0,115.7,9.2,18782.0,9.2,0.0,0.0,2025-09-26
07-Oct-2025,Put,25100,13538.0,4808.0,215.55,8.45,13538.0,8.45,0.0,0.0,2025-09-26
14-Oct-2025,Call,25100,1731.0,694.0,183.35,9.44,1731.0,9.44,0.0,0.0,2025-09-26
14-Oct-2025,Put,25100,1414.0,629.0,251.8,9.6,1414.0,9.6,0.0,0.0,2025-09-26
20-Oct-2025,Call,25100,134.0,130.0,236.15,9.53,134.0,9.53,0.0,0.0,2025-09-26
20-Oct-2025,Put,25100,216.0,110.0,271.2,9.96,216.0,9.96,0.0,0.0,2025-09-26
28-Oct-2025,Call,25100,7347.0,2315.0,290.0,9.19,7347.0,9.19,0.0,0.0,2025-09-26
28-Oct-2025,Put,25100,7763.0,1063.0,300.0,10.55,7763.0,10.55,0.0,0.0,2025-09-26
04-Nov-2025,Call,25100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
04-Nov-2025,Put,25100,3.0,3.0,319.8,10.89,3.0,10.89,0.0,0.0,2025-09-26
25-Nov-2025,Call,25100,313.0,85.0,493.05,9.21,313.0,9.21,0.0,0.0,2025-09-26
25-Nov-2025,Put,25100,530.0,-72.0,365.8,11.57,530.0,11.57,0.0,0.0,2025-09-26
30-Sep-2025,Call,25150,97520.0,46345.0,31.1,8.93,97520.0,8.93,0.0,0.0,2025-09-26
30-Sep-2025,Put,25150,15036.0,-14409.0,220.55,5.99,15036.0,5.99,0.0,0.0,2025-09-26
07-Oct-2025,Call,25150,3149.0,1104.0,97.35,9.19,3149.0,9.19,0.0,0.0,2025-09-26
07-Oct-2025,Put,25150,1404.0,-201.0,246.15,8.36,1404.0,8.36,0.0,0.0,2025-09-26
14-Oct-2025,Call,25150,264.0,156.0,161.7,9.43,264.0,9.43,0.0,0.0,2025-09-26
14-Oct-2025,Put,25150,253.0,54.0,269.4,9.11,253.0,9.11,0.0,0.0,2025-09-26
20-Oct-2025,Call,25150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-26
20-Oct-2025,Put,25150,23.0,21.0,294.95,9.85,23.0,9.85,0.0,0.0,2025-09-26
28-Oct-2025,Call,25150,505.0,77.0,265.0,9.18,505.0,9.18,0.0,0.0,2025-09-26
